Product ID,Product Name,Predicted_Profit,Pred_High_Seller
OFF-BI-10004828,GBC Poly Designer Binding Covers,16.165436,0
OFF-ST-10003638,Mobile Personal File Cube,-5.3261414,0
OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",-18.501099,0
OFF-BI-10004826,JM Magazine Binder,13.81051,0
OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",19.923677,0
FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",42.38077,1
OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",17.910608,0
FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,20.297024,0
TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",0.4894725,0
FUR-CH-10002320,Hon Pagoda Stacking Chairs,35.55286,1
OFF-AR-10004272,Newell 308,2.183482,0
OFF-LA-10002043,Avery 489,15.754575,0
TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,81.7113,0
OFF-PA-10000295,Xerox 229,18.259548,0
OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",6.894746,0
OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,9.799456,0
TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,8.657668,0
OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",12.934726,0
OFF-PA-10000232,Xerox 1975,6.85429,0
OFF-BI-10004826,JM Magazine Binder,5.975069,0
OFF-PA-10003641,Xerox 1909,100.34884,0
TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,24.177217,0
OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",35.760326,0
FUR-CH-10004289,Global Super Steno Chair,14.669435,1
OFF-BI-10001097,Avery Hole Reinforcements,-10.547501,0
OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",36.83805,0
OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,79.57845,1
OFF-ST-10004963,Eldon Gobal File Keepers,1.6398711,0
FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,-16.669899,1
FUR-FU-10001876,"Computer Room Manger, 14""",7.470068,0
OFF-FA-10003495,Staples,7.2557516,0
OFF-SU-10001225,Staples,0.78724957,0
OFF-AR-10001419,Newell 325,3.1989467,0
OFF-PA-10001804,Xerox 195,18.539564,0
TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,82.54487,0
OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,750.33594,1
TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,615.6953,1
OFF-ST-10002352,Iris Project Case,25.129438,0
OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,297.64426,1
FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",20.844273,0
OFF-SU-10004498,Martin-Yale Premier Letter Opener,0.81602055,0
FUR-FU-10001731,Acrylic Self-Standing Desk Frames,3.5764337,0
OFF-BI-10000829,Avery Non-Stick Binders,16.863197,0
OFF-PA-10004609,Xerox 221,14.822588,0
OFF-PA-10004983,Xerox 23,14.777233,0
TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,8.32956,0
OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",4.075515,0
FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,-28.956526,1
OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",11.792436,0
OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),23.836388,0
TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,3.4379537,0
OFF-AR-10003504,Newell 347,7.724614,0
FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",188.55153,1
OFF-SU-10001225,Staples,-2.7391622,0
FUR-FU-10001935,3M Hangers With Command Adhesive,-3.3700151,0
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",33.521873,0
TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,5.149395,0
OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,169.42703,0
FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",9.85467,0
FUR-TA-10004767,Safco Drafting Table,-79.070015,0
OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,4.275568,0
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",-14.400934,0
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",14.28815,0
OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,9.05842,0
TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,22.81132,0
OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",-10.176169,0
OFF-EN-10004955,Fashion Color Clasp Envelopes,7.3461075,0
TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,1.9185959,0
FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,8.978307,0
OFF-BI-10002824,Recycled Easel Ring Binders,-14.220893,0
OFF-PA-10001033,Xerox 1893,150.30267,0
OFF-BI-10004040,Wilson Jones Impact Binders,3.4318767,0
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",53.228336,0
TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,190.21916,1
OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",-1.7231696,0
OFF-AR-10003217,Newell 316,6.819517,0
FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",6.149254,0
OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',114.02765,0
OFF-PA-10000477,Xerox 1952,5.1567554,0
FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,-54.819736,1
OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,-97.25501,0
OFF-LA-10001569,Avery 499,11.066225,0
TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,-59.54224,1
FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",-3.346123,0
OFF-AR-10004078,Newell 312,1.8573179,0
OFF-BI-10003355,Cardinal Holdit Business Card Pockets,4.526885,0
FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,378.70645,1
OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,16.99196,0
OFF-AR-10000614,Barrel Sharpener,9.823652,0
OFF-PA-10004734,Southworth Structures Collection,26.307873,0
OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",0.40234196,0
OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",2.6739924,0
TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,91.68218,0
OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,-5.5002403,0
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",3.591955,0
TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,-40.132713,1
FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",-337.50372,1
OFF-BI-10000829,Avery Non-Stick Binders,7.0873833,0
OFF-ST-10001496,Standard Rollaway File with Lock,104.79532,1
OFF-AR-10004582,BIC Brite Liner Grip Highlighters,-0.06445724,0
OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",86.405174,1
TEC-PH-10004389,Nokia Lumia 925,29.511011,0
FUR-CH-10004287,SAFCO Arco Folding Chair,110.54266,1
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,26.489883,0
OFF-BI-10002026,Avery Arch Ring Binders,-26.795818,1
TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,420.83142,1
OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,638.81256,1
TEC-MA-10000488,Bady BDG101FRU Card Printer,-360.20804,1
TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,2.1522577,0
OFF-FA-10000735,Staples,1.9284176,0
FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,85.69501,1
OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",4.9001923,0
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,58.42501,0
OFF-PA-10001497,Xerox 1914,45.590504,0
OFF-AR-10001473,Newell 313,3.8334162,0
OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,13.112569,0
OFF-PA-10000349,Staples,4.199485,0
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,120.029,1
OFF-BI-10003476,Avery Metallic Poly Binders,21.562162,0
OFF-PA-10003790,Xerox 1991,28.939146,0
FUR-FU-10004864,Eldon 500 Class Desk Accessories,4.282585,0
FUR-TA-10002533,BPI Conference Tables,-192.47403,1
OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",43.861607,1
OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",1.5573666,0
OFF-FA-10002988,Ideal Clamps,1.86185,0
TEC-PH-10000586,AT&T SB67148 SynJ,4.1710157,0
TEC-PH-10000307,Shocksock Galaxy S4 Armband,1.9036173,0
OFF-AP-10000595,Disposable Triple-Filter Dust Bags,4.945097,0
FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",-42.559204,1
TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,-0.90178233,0
FUR-TA-10002774,Laminate Occasional Tables,-122.13475,1
OFF-BI-10004182,Economy Binders,5.09455,0
FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",-57.529026,0
OFF-BI-10003460,Acco 3-Hole Punch,18.758703,0
OFF-PA-10003363,Xerox 204,9.532803,0
OFF-BI-10004230,GBC Recycled Grain Textured Covers,25.843649,0
TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,56.33493,0
OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",2.343993,0
TEC-MA-10000984,Okidata MB760 Printer,746.7436,1
FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",10.934711,0
TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,9.641431,0
FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,82.3942,0
TEC-PH-10001198,Avaya 4621SW VoIP phone,14.666477,0
OFF-ST-10001809,Fellowes Officeware Wire Shelving,-146.95311,1
OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.2925398,0
OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,-325.29202,1
TEC-PH-10001061,Apple iPhone 5C,212.40852,0
FUR-FU-10004018,Tensor Computer Mounted Lamp,5.6581354,0
OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",16.05109,0
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,184.72006,1
OFF-PA-10001846,Xerox 1899,5.0372066,0
TEC-AC-10002857,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",1.1168756,0
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,1.7369745,0
OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",14.363636,0
FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,6.2539797,0
OFF-AR-10000588,Newell 345,6.548134,0
OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",2.0183213,0
TEC-AC-10002001,Logitech Wireless Gaming Headset G930,53.62184,1
TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,0.6529339,0
FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,86.167,0
FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,-517.1714,0
OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,-461.3203,1
OFF-FA-10003472,Bagged Rubber Bands,3.5898173,0
FUR-FU-10000719,"DAX Cubicle Frames, 8-1/2 x 11",6.796526,0
TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,4.379924,0
OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.523731,0
TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,1154.4602,1
OFF-PA-10001937,Xerox 21,6.183964,0
TEC-PH-10000526,Vtech CS6719,30.177391,1
OFF-EN-10000056,Cameo Buff Policy Envelopes,95.15968,0
OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",-0.44892427,0
OFF-ST-10002276,Safco Steel Mobile File Cart,39.664856,0
OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",16.670374,0
OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,32.39448,0
OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,17.624361,0
OFF-BI-10002353,GBC VeloBind Cover Sets,-26.071081,0
OFF-LA-10002762,Avery 485,35.459793,0
OFF-PA-10001363,Xerox 1933,29.917768,0
OFF-PA-10000551,Array Memo Cubes,14.866526,0
TEC-PH-10000376,Square Credit Card Reader,8.881725,0
FUR-FU-10001967,Telescoping Adjustable Floor Lamp,13.8396,0
TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,10.108815,0
OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",5.525011,0
OFF-BI-10000014,Heavy-Duty E-Z-D Binders,-15.791554,0
OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,52.222195,0
FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",17.845678,0
OFF-AR-10001915,Peel-Off China Markers,1.2620538,0
OFF-AR-10002375,Newell 351,-0.30206794,0
OFF-PA-10001033,Xerox 1893,38.52719,0
OFF-PA-10004255,Xerox 219,6.0974026,0
OFF-PA-10000061,Xerox 205,13.694283,0
OFF-BI-10002353,GBC VeloBind Cover Sets,-8.470561,0
TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,35.299488,0
OFF-BI-10000145,Zipper Ring Binder Pockets,2.8191524,0
OFF-FA-10000936,Acco Hot Clips Clips to Go,1.7649955,0
OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,5.137207,0
OFF-PA-10000474,Staples,50.09758,0
OFF-AR-10002987,Prismacolor Color Pencil Set,18.963257,0
FUR-CH-10001394,Global Leather Executive Chair,91.855286,1
OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",11.866776,0
OFF-PA-10004359,Multicolor Computer Printout Paper,256.2685,0
FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",-0.11394012,1
OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,0.59616023,0
OFF-BI-10002393,Binder Posts,-3.0912821,0
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,7.839488,0
OFF-AR-10003217,Newell 316,3.707899,0
OFF-BI-10004182,Economy Binders,2.9891572,0
OFF-AR-10000588,Newell 345,19.193027,0
TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,6.7757587,0
TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,-6.0304832,0
TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,41.816,0
TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",18.8117,0
OFF-PA-10004735,Xerox 1905,3.2144897,0
FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,22.590738,0
TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,60.264305,1
OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",3.866708,0
OFF-AR-10003251,Prang Drawing Pencil Set,0.7690987,0
TEC-MA-10004125,Cubify CubeX 3D Printer Triple Head Print,-5554.0464,1
FUR-TA-10004534,Bevis 44 x 96 Conference Tables,-165.71501,1
TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",5.800297,0
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,17.013245,0
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,5.8847094,0
FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",-0.6620533,0
OFF-BI-10004817,GBC Personal VeloBind Strips,9.5623455,0
FUR-CH-10003833,Novimex Fabric Task Chair,30.408163,0
TEC-MA-10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,2183.7341,1
OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",125.76063,0
FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",19.00021,1
OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",7.3273344,0
FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",35.974632,0
OFF-BI-10002026,Avery Arch Ring Binders,-86.433716,1
FUR-CH-10000988,Hon Olson Stacker Stools,-27.5699,1
OFF-PA-10003039,Xerox 1960,29.485155,0
OFF-LA-10003766,Self-Adhesive Removable Labels,12.553198,0
OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",4.225195,0
FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",72.16229,1
FUR-FU-10004306,Electrix Halogen Magnifier Lamp,6.2025056,1
TEC-PH-10004700,PowerGen Dual USB Car Charger,14.95194,0
TEC-AC-10002473,Maxell 4.7GB DVD-R,24.888382,0
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",8.156911,0
OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",-27.280401,1
TEC-PH-10001305,Panasonic KX TS208W Corded phone,17.292011,0
OFF-AR-10002067,Newell 334,26.44825,0
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",-3.3543565,0
FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",67.710754,0
TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,-1.0997715,0
OFF-LA-10000414,Avery 503,15.82763,0
OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,9.280915,0
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,11.494937,0
OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.437132,0
OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,5.6862125,0
OFF-PA-10001457,White GlueTop Scratch Pads,34.67365,0
FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",18.50998,0
FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",-379.78864,1
OFF-PA-10001800,Xerox 220,5.419653,0
OFF-BI-10001097,Avery Hole Reinforcements,-4.0576906,0
OFF-PA-10002254,Xerox 1883,103.69721,0
OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",1.7745305,0
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,8.45375,0
OFF-EN-10001099,Staples,30.62885,0
FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",-29.24257,1
TEC-AC-10002473,Maxell 4.7GB DVD-R,22.931097,0
OFF-ST-10003442,Eldon Portable Mobile Manager,17.189306,0
TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,129.35812,1
OFF-AR-10002987,Prismacolor Color Pencil Set,3.97823,0
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,5.8331175,0
FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,-25.85259,0
FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",-60.23694,0
OFF-BI-10004187,Staples,1.3786638,0
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",6.4478445,0
OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,10.287923,0
FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,-1176.1418,1
OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,82.796036,1
TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,524.0201,1
TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,131.80675,1
OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,31.116089,0
TEC-PH-10003580,Cisco IP Phone 7961G-GE VoIP phone,-57.69112,1
OFF-BI-10000829,Avery Non-Stick Binders,8.09578,0
TEC-MA-10000984,Okidata MB760 Printer,672.22424,1
FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,7.441312,0
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,-11.796238,0
OFF-EN-10003134,Staples,11.141363,0
TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,-2470.5615,1
OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,8.510944,0
OFF-AR-10003811,Newell 327,2.4473236,0
OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,38.89712,0
FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",12.119339,0
OFF-BI-10003669,3M Organizer Strips,10.324693,0
FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",-58.720196,1
OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,13.662153,0
TEC-AC-10002473,Maxell 4.7GB DVD-R,33.103813,0
OFF-LA-10004345,Avery 493,3.1903305,0
TEC-AC-10003023,Logitech G105 Gaming Keyboard,40.66028,0
OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",66.8869,0
FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",180.0932,1
FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,-42.768555,0
OFF-SU-10003505,Premier Electric Letter Opener,-1.4883058,1
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",18.793535,0
TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,91.78448,1
OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,0.85587883,0
OFF-PA-10000533,Southworth Parchment Paper & Envelopes,2.2814298,0
OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",24.086216,0
OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,10.611498,0
FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",-38.90144,1
FUR-FU-10001424,Dax Clear Box Frame,5.417507,0
TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",19.40234,0
OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",2.1285398,0
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,203.10123,1
FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,15.759787,0
FUR-CH-10000595,Safco Contoured Stacking Chairs,211.25575,1
FUR-FU-10002268,Ultra Door Push Plate,11.54463,0
FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",7.4576015,0
TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,18.296467,0
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,14.729361,0
FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,8.279994,1
TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,32.11052,0
FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,4.7502775,1
OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,-16.38773,0
OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,11.534185,0
OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",233.73546,1
OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,2.1648428,0
OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,-12.662586,0
OFF-LA-10003766,Self-Adhesive Removable Labels,13.522843,0
FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",332.25388,1
OFF-LA-10004409,Avery 492,7.7343473,0
OFF-SU-10004664,Acme Softgrip Scissors,0.0030885758,0
OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),8.32216,0
OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,125.812225,0
OFF-AR-10001166,Staples,6.7760496,0
OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,10.750612,0
OFF-AR-10003829,Newell 35,7.373067,0
OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",2.8084245,0
OFF-ST-10002276,Safco Steel Mobile File Cart,-19.607618,0
OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,381.87564,1
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,17.524063,0
OFF-PA-10001801,Xerox 193,14.293015,0
TEC-PH-10001809,Panasonic KX T7736-B Digital phone,30.083382,0
OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,10.985003,0
OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,20.968077,0
OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'",34.469387,1
FUR-FU-10000246,Aluminum Document Frame,3.5976675,0
TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,43.565388,0
FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",165.49103,1
FUR-FU-10001889,Ultra Door Pull Handle,28.899153,0
FUR-TA-10001539,Chromcraft Rectangular Conference Tables,-42.561874,1
FUR-CH-10002084,Hon Mobius Operator's Chair,114.629715,1
FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,289.1146,1
OFF-AR-10003829,Newell 35,7.6455708,0
OFF-EN-10004030,Convenience Packs of Business Envelopes,3.3175511,0
FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",18.220518,0
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,-30.071337,0
FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",7.7392263,1
OFF-PA-10004610,Xerox 1900,4.3510017,0
OFF-BI-10001191,Canvas Sectional Post Binders,7.9405518,0
FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",13.761057,0
OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,388.05927,1
FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",-62.92352,0
FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,80.5216,1
